po_number,order_date,part_number,part_family,complexity,supplier_id,quantity_ordered,total_value,nominal_lead_time,actual_lead_time,on_time_to_commit,external_factors,critical_part
PO_007701,2024-12-28,ELEC_0232,Electronics_Components,Low,SUP_ELEC_005,71,6641.11,46,91,False,Christmas_Shutdown,False
PO_007702,2024-12-07,ELEC_0247,Electronics_Components,High,SUP_ELEC_004,13,134.25,102,105,True,None,True
PO_007703,2022-12-09,CONS_0557,Consumables,Medium,SUP_CONS_003,3633,15052.69,13,14,True,None,False
PO_007704,2024-10-28,ELEC_0233,Electronics_Components,High,SUP_ELEC_001,76,13306.58,92,110,False,None,False
PO_007705,2023-06-03,FORG_0399,Forgings,Medium,SUP_FORG_001,35,10217.69,75,175,False,Semiconductor_Shortage,False
PO_007706,2022-10-21,ELEC_0104,Electronics_Components,High,SUP_ELEC_001,80,14863.91,48,57,True,Semiconductor_Shortage,False
PO_007707,2023-03-15,SHEE_0076,Sheet_Metal,Low,SUP_SHEET_001,46,3477.53,8,16,True,Semiconductor_Shortage,False
PO_007708,2022-01-21,CONS_0534,Consumables,High,SUP_CONS_004,384,12581.79,21,77,True,"Chinese_New_Year,Semiconductor_Shortage",False
PO_007709,2022-02-28,FORG_0386,Forgings,Low,SUP_FORG_002,12,4477.18,66,206,False,"Chinese_New_Year,Semiconductor_Shortage",False
PO_007710,2022-12-02,ASSE_0460,Assembled_Kits,High,SUP_ASSY_003,17,170039.13,147,279,True,Semiconductor_Shortage,False
PO_007711,2024-07-25,CONS_0531,Consumables,Medium,SUP_CONS_004,373,23863.67,19,17,False,None,False
PO_007712,2024-07-04,ELEC_0181,Electronics_Components,Medium,SUP_ELEC_001,18,1308.61,49,48,False,None,False
PO_007713,2023-08-03,ASSE_0459,Assembled_Kits,Medium,SUP_ASSY_003,2,7278.81,133,289,False,Semiconductor_Shortage,False
PO_007714,2024-02-11,ASSE_0474,Assembled_Kits,Medium,SUP_ASSY_001,82,163709.49,137,114,True,None,False
PO_007715,2023-01-07,ELEC_0160,Electronics_Components,Medium,SUP_ELEC_003,355,8966.41,41,56,True,Chinese_New_Year,False
PO_007716,2024-11-05,SHEE_0097,Sheet_Metal,Low,SUP_SHEET_003,2,175.78,18,14,False,None,False
PO_007717,2023-04-21,FORG_0388,Forgings,Low,SUP_FORG_002,72,39269.6,64,207,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_007718,2023-02-11,CONS_0674,Consumables,Low,SUP_CONS_001,3737,48032.22,9,11,False,Chinese_New_Year,False
PO_007719,2024-09-06,ELEC_0189,Electronics_Components,High,SUP_ELEC_004,76,743.79,83,68,True,None,True
PO_007720,2024-01-25,MACH_0006,Machined_Parts,Medium,SUP_MACH_001,77,8431.37,33,58,True,Chinese_New_Year,True
PO_007721,2023-02-02,CONS_0537,Consumables,Medium,SUP_CONS_001,3757,55176.84,7,17,True,Semiconductor_Shortage,False
PO_007722,2022-09-20,ELEC_0188,Electronics_Components,Low,SUP_ELEC_003,163,7092.77,48,79,False,Semiconductor_Shortage,False
PO_007723,2023-06-22,FORG_0399,Forgings,Medium,SUP_FORG_001,38,11120.39,75,115,False,Semiconductor_Shortage,False
PO_007724,2022-01-01,ELEC_0159,Electronics_Components,Medium,SUP_ELEC_001,137,9221.63,59,164,False,"Semiconductor_Shortage,Christmas_Shutdown",False
PO_007725,2023-06-20,CABL_0295,Cables,Medium,SUP_CABLE_002,15,1034.35,39,85,False,Semiconductor_Shortage,False
PO_007726,2022-09-21,ELEC_0244,Electronics_Components,High,SUP_ELEC_003,35,6643.72,87,179,False,Semiconductor_Shortage,False
PO_007727,2022-03-14,CONS_0505,Consumables,Medium,SUP_CONS_004,381,21405.58,7,4,False,None,False
PO_007728,2024-02-29,MACH_0020,Machined_Parts,Low,SUP_MACH_004,67,21421.12,21,28,False,None,False
PO_007729,2024-09-28,ELEC_0133,Electronics_Components,Medium,SUP_ELEC_005,14,1238.48,73,73,True,None,False
PO_007730,2023-08-13,CAST_0337,Castings,Low,SUP_CAST_002,2,1539.16,37,77,False,Semiconductor_Shortage,False
PO_007731,2023-11-19,ELEC_0231,Electronics_Components,Medium,SUP_ELEC_002,400,57083.93,39,70,True,Semiconductor_Shortage,False
PO_007732,2024-07-15,MACH_0001,Machined_Parts,Low,SUP_MACH_001,72,35724.49,24,21,True,None,False
PO_007733,2024-07-12,FORG_0386,Forgings,Low,SUP_FORG_002,7,2534.44,66,65,False,None,False
PO_007734,2022-08-06,ELEC_0155,Electronics_Components,High,SUP_ELEC_004,42,3129.61,82,142,True,Semiconductor_Shortage,False
PO_007735,2022-11-26,ASSE_0454,Assembled_Kits,Medium,SUP_ASSY_001,70,323360.94,86,188,False,"Semiconductor_Shortage,Thanksgiving_Week",False
PO_007736,2024-08-21,ELEC_0190,Electronics_Components,Low,SUP_ELEC_001,148,10751.21,32,26,False,None,False
PO_007737,2024-06-08,FORG_0375,Forgings,Medium,SUP_FORG_001,1,277.81,102,153,False,Tariff_Impact,False
PO_007738,2022-01-06,SHEE_0051,Sheet_Metal,High,SUP_SHEET_003,7,2529.03,39,79,True,Semiconductor_Shortage,False
PO_007739,2024-07-26,ELEC_0190,Electronics_Components,Low,SUP_ELEC_001,135,9770.11,32,34,True,None,False
PO_007740,2023-11-17,LIGH_0422,Lights,Medium,SUP_LIGHT_002,1,248.8,56,88,True,Tariff_Impact,False
PO_007741,2022-06-07,CONS_0584,Consumables,Medium,SUP_CONS_003,1503,47987.02,11,10,True,None,False
PO_007742,2022-08-02,LIGH_0437,Lights,Medium,SUP_LIGHT_001,1,213.99,49,53,False,None,False
PO_007743,2024-04-05,ASSE_0497,Assembled_Kits,Medium,SUP_ASSY_002,40,87910.99,88,140,True,Tariff_Impact,False
PO_007744,2024-01-16,SHEE_0068,Sheet_Metal,Medium,SUP_SHEET_002,2,549.88,18,20,True,Weather_Disruption,False
PO_007745,2022-09-15,CABL_0290,Cables,Medium,SUP_CABLE_003,16,2003.27,52,109,True,Semiconductor_Shortage,False
PO_007746,2024-06-05,FORG_0385,Forgings,Medium,SUP_FORG_002,32,13450.04,66,53,False,None,False
PO_007747,2024-07-06,FORG_0384,Forgings,Medium,SUP_FORG_002,15,10199.54,85,101,False,None,True
PO_007748,2022-03-28,CABL_0282,Cables,Low,SUP_CABLE_002,2,169.64,28,56,True,Semiconductor_Shortage,False
PO_007749,2022-02-01,ELEC_0217,Electronics_Components,Low,SUP_ELEC_004,13,999.8,54,83,True,Chinese_New_Year,True
PO_007750,2023-03-04,CONS_0579,Consumables,Medium,SUP_CONS_002,373,17238.49,10,19,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_007751,2023-04-07,CONS_0508,Consumables,High,SUP_CONS_003,151,5073.16,21,34,False,Semiconductor_Shortage,True
PO_007752,2022-04-18,MACH_0024,Machined_Parts,Medium,SUP_MACH_001,18,11845.74,39,84,True,Semiconductor_Shortage,False
PO_007753,2022-01-11,CONS_0530,Consumables,Low,SUP_CONS_004,363,6641.89,12,44,False,"Chinese_New_Year,Weather_Disruption,Semiconductor_Shortage",False
PO_007754,2022-02-04,CONS_0687,Consumables,Medium,SUP_CONS_002,349,17030.34,9,31,True,"Chinese_New_Year,Semiconductor_Shortage",False
PO_007755,2024-02-06,SHEE_0064,Sheet_Metal,High,SUP_SHEET_003,71,12322.1,27,38,False,Chinese_New_Year,True
PO_007756,2024-07-28,CONS_0656,Consumables,Low,SUP_CONS_002,1471,44744.98,5,4,True,None,False
PO_007757,2023-11-22,CONS_0628,Consumables,Low,SUP_CONS_001,3708,41057.19,8,11,True,Thanksgiving_Week,False
PO_007758,2022-04-24,CAST_0334,Castings,Low,SUP_CAST_001,1,167.56,53,84,True,Semiconductor_Shortage,False
PO_007759,2024-10-15,CONS_0699,Consumables,Medium,SUP_CONS_001,142,10479.5,6,6,False,None,False
PO_007760,2024-02-06,FORG_0369,Forgings,Medium,SUP_FORG_001,2,2591.85,72,74,True,None,False
PO_007761,2022-01-15,ELEC_0181,Electronics_Components,Medium,SUP_ELEC_001,14,1033.92,49,136,True,"Chinese_New_Year,Semiconductor_Shortage",False
PO_007762,2023-10-05,CONS_0674,Consumables,Low,SUP_CONS_001,3761,49123.62,9,26,False,Semiconductor_Shortage,False
PO_007763,2023-06-18,ELEC_0107,Electronics_Components,Medium,SUP_ELEC_004,15,1985.39,49,91,True,Semiconductor_Shortage,False
PO_007764,2023-05-28,CONS_0685,Consumables,High,SUP_CONS_003,753,38984.57,23,45,True,Semiconductor_Shortage,False
PO_007765,2024-06-24,CONS_0519,Consumables,Medium,SUP_CONS_002,376,23018.85,20,35,False,Tariff_Impact,False
PO_007766,2022-09-12,CONS_0511,Consumables,High,SUP_CONS_002,372,34169.21,19,19,False,None,False
PO_007767,2023-03-19,FORG_0368,Forgings,Low,SUP_FORG_002,5,1682.93,79,91,False,None,False
PO_007768,2022-05-28,ASSE_0470,Assembled_Kits,Medium,SUP_ASSY_003,23,128213.94,63,58,True,None,False
PO_007769,2022-02-27,CONS_0673,Consumables,Medium,SUP_CONS_004,154,7430.6,14,40,False,"Chinese_New_Year,Semiconductor_Shortage",False
PO_007770,2024-11-08,ELEC_0190,Electronics_Components,Low,SUP_ELEC_001,138,9889.03,32,30,True,None,False
PO_007771,2023-09-03,CONS_0674,Consumables,Low,SUP_CONS_001,3746,51861.06,9,15,True,Semiconductor_Shortage,False
PO_007772,2022-10-22,CABL_0292,Cables,Low,SUP_CABLE_003,10,240.26,29,46,False,Semiconductor_Shortage,False
PO_007773,2024-12-25,CONS_0683,Consumables,Medium,SUP_CONS_003,750,10837.84,5,14,False,"Weather_Disruption,Christmas_Shutdown",False
PO_007774,2024-10-14,ELEC_0210,Electronics_Components,Low,SUP_ELEC_003,365,5894.16,26,28,True,None,False
PO_007775,2022-01-29,ASSE_0494,Assembled_Kits,High,SUP_ASSY_002,9,4889.85,143,266,True,Semiconductor_Shortage,False
PO_007776,2024-06-11,ELEC_0137,Electronics_Components,Medium,SUP_ELEC_002,15,818.04,77,67,True,None,False
PO_007777,2022-01-10,CABL_0270,Cables,Low,SUP_CABLE_001,8,849.46,30,109,False,"Chinese_New_Year,Semiconductor_Shortage",False
PO_007778,2023-01-14,CONS_0592,Consumables,Low,SUP_CONS_001,149,2016.43,5,12,False,"Weather_Disruption,Semiconductor_Shortage",False
PO_007779,2024-06-27,ELEC_0133,Electronics_Components,Medium,SUP_ELEC_005,14,1332.15,73,74,False,Tariff_Impact,False
PO_007780,2023-08-26,CAST_0330,Castings,Low,SUP_CAST_002,75,9230.24,28,22,False,None,False
PO_007781,2022-05-11,MACH_0036,Machined_Parts,Medium,SUP_MACH_001,37,8529.76,22,46,False,Semiconductor_Shortage,False
PO_007782,2023-04-27,CABL_0259,Cables,High,SUP_CABLE_001,73,2183.96,33,72,False,Semiconductor_Shortage,True
PO_007783,2023-06-07,CAST_0335,Castings,Medium,SUP_CAST_002,38,42764.28,62,165,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_007784,2022-06-03,MACH_0045,Machined_Parts,Low,SUP_MACH_002,68,30591.35,27,76,False,Semiconductor_Shortage,False
PO_007785,2023-11-13,CONS_0594,Consumables,High,SUP_CONS_003,144,4952.19,16,27,False,Tariff_Impact,False
PO_007786,2023-09-15,ELEC_0146,Electronics_Components,High,SUP_ELEC_003,33,6643.37,65,99,True,Tariff_Impact,False
PO_007787,2024-09-16,LIGH_0436,Lights,Medium,SUP_LIGHT_002,2,333.32,51,49,True,None,False
PO_007788,2023-12-10,CABL_0276,Cables,Low,SUP_CABLE_003,17,1551.14,25,67,True,Semiconductor_Shortage,False
PO_007789,2022-11-08,CAST_0348,Castings,Medium,SUP_CAST_001,8,7665.38,80,132,False,Semiconductor_Shortage,False
PO_007790,2022-07-03,CABL_0270,Cables,Low,SUP_CABLE_001,6,591.63,30,46,False,Semiconductor_Shortage,False
PO_007791,2022-03-04,FORG_0398,Forgings,Medium,SUP_FORG_001,20,22235.34,111,165,True,Semiconductor_Shortage,True
PO_007792,2023-11-16,FORG_0393,Forgings,Low,SUP_FORG_001,38,17242.67,82,105,True,Weather_Disruption,False
PO_007793,2022-03-30,CAST_0321,Castings,Low,SUP_CAST_001,72,5811.33,38,58,True,Semiconductor_Shortage,False
PO_007794,2024-01-20,CONS_0576,Consumables,Medium,SUP_CONS_004,3806,198123.41,16,16,False,Weather_Disruption,False
PO_007795,2024-03-04,MACH_0013,Machined_Parts,Medium,SUP_MACH_001,1,162.31,37,52,False,Tariff_Impact,False
PO_007796,2023-02-12,ELEC_0238,Electronics_Components,High,SUP_ELEC_002,13,1568.68,85,295,False,"Chinese_New_Year,Semiconductor_Shortage",False
PO_007797,2022-05-21,ELEC_0217,Electronics_Components,Low,SUP_ELEC_004,12,888.21,54,67,False,Semiconductor_Shortage,True
PO_007798,2023-11-14,ELEC_0188,Electronics_Components,Low,SUP_ELEC_003,146,6198.08,48,53,True,Weather_Disruption,False
PO_007799,2024-12-21,CONS_0589,Consumables,High,SUP_CONS_001,3740,252730.44,8,13,False,Christmas_Shutdown,False
PO_007800,2022-12-10,CONS_0696,Consumables,High,SUP_CONS_003,1484,52646.24,22,21,False,None,False
PO_007801,2024-09-26,CAST_0312,Castings,High,SUP_CAST_001,70,39789.32,127,106,True,None,False
PO_007802,2024-11-01,SHEE_0087,Sheet_Metal,Medium,SUP_SHEET_003,3,654.8,15,15,True,None,False
PO_007803,2023-11-13,CAST_0341,Castings,High,SUP_CAST_002,38,45629.15,102,203,False,Semiconductor_Shortage,False
PO_007804,2023-07-31,CONS_0521,Consumables,High,SUP_CONS_003,381,1869.05,23,49,False,Semiconductor_Shortage,False
PO_007805,2022-03-03,CONS_0546,Consumables,Medium,SUP_CONS_003,138,7179.59,12,10,False,None,False
PO_007806,2023-06-25,MACH_0030,Machined_Parts,Low,SUP_MACH_002,36,13464.34,19,61,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_007807,2024-07-25,CONS_0530,Consumables,Low,SUP_CONS_004,374,6871.27,12,14,True,None,False
PO_007808,2024-10-24,MACH_0010,Machined_Parts,Medium,SUP_MACH_004,7,1447.12,41,29,False,None,False
PO_007809,2022-07-11,MACH_0034,Machined_Parts,High,SUP_MACH_002,1,218.69,37,94,True,Semiconductor_Shortage,False
PO_007810,2024-07-15,ELEC_0216,Electronics_Components,High,SUP_ELEC_005,359,28449.88,54,60,True,None,False
PO_007811,2024-11-26,ASSE_0462,Assembled_Kits,High,SUP_ASSY_003,17,146493.05,93,85,True,None,True
PO_007812,2024-05-25,CABL_0275,Cables,Medium,SUP_CABLE_001,7,796.0,21,23,True,None,False
PO_007813,2022-12-14,LIGH_0416,Lights,Medium,SUP_LIGHT_002,72,20084.88,58,68,False,Weather_Disruption,False
PO_007814,2023-12-01,CABL_0285,Cables,Medium,SUP_CABLE_001,11,564.35,32,36,False,None,False
PO_007815,2022-03-12,CABL_0265,Cables,High,SUP_CABLE_002,1,221.38,48,39,True,None,False
PO_007816,2023-09-23,CONS_0615,Consumables,Low,SUP_CONS_003,1480,46769.33,8,12,True,Semiconductor_Shortage,False
PO_007817,2024-09-29,ELEC_0113,Electronics_Components,Low,SUP_ELEC_001,383,1651.62,40,42,True,None,False
PO_007818,2024-02-18,ELEC_0190,Electronics_Components,Low,SUP_ELEC_001,144,9848.84,32,65,False,"Chinese_New_Year,Weather_Disruption",False
PO_007819,2022-02-15,ELEC_0236,Electronics_Components,Low,SUP_ELEC_002,37,2927.38,33,89,False,"Weather_Disruption,Semiconductor_Shortage",False
PO_007820,2023-05-27,ELEC_0167,Electronics_Components,High,SUP_ELEC_003,36,2410.93,60,61,False,None,False
PO_007821,2022-12-05,MACH_0032,Machined_Parts,Low,SUP_MACH_002,14,4497.21,23,43,False,Semiconductor_Shortage,False
PO_007822,2022-12-14,MACH_0040,Machined_Parts,Low,SUP_MACH_001,71,19307.27,20,16,False,None,False
PO_007823,2023-07-13,ELEC_0126,Electronics_Components,Medium,SUP_ELEC_004,39,5681.34,37,31,True,None,False
PO_007824,2023-01-15,ELEC_0237,Electronics_Components,High,SUP_ELEC_003,13,561.93,53,107,True,Semiconductor_Shortage,True
PO_007825,2024-07-23,MACH_0048,Machined_Parts,Low,SUP_MACH_004,20,4469.1,25,24,False,None,True
PO_007826,2024-08-11,FORG_0379,Forgings,Low,SUP_FORG_002,14,10763.7,40,36,False,None,False
PO_007827,2023-01-15,ELEC_0184,Electronics_Components,High,SUP_ELEC_004,17,508.84,108,369,False,"Tariff_Impact,Semiconductor_Shortage",False
PO_007828,2023-04-27,SHEE_0062,Sheet_Metal,Medium,SUP_SHEET_002,68,5274.59,13,23,False,Semiconductor_Shortage,True
PO_007829,2022-09-16,ELEC_0205,Electronics_Components,High,SUP_ELEC_001,13,2405.26,102,218,False,Semiconductor_Shortage,False
PO_007830,2024-01-07,SHEE_0090,Sheet_Metal,Medium,SUP_SHEET_002,2,110.94,13,11,True,None,False
PO_007831,2024-02-01,ELEC_0135,Electronics_Components,Low,SUP_ELEC_003,362,26837.09,41,95,True,"Chinese_New_Year,Weather_Disruption",False
PO_007832,2024-02-27,LIGH_0430,Lights,Medium,SUP_LIGHT_003,72,27609.92,48,115,True,"Chinese_New_Year,Tariff_Impact",False
PO_007833,2022-05-18,ELEC_0162,Electronics_Components,Medium,SUP_ELEC_005,71,5980.94,44,76,False,Semiconductor_Shortage,False
PO_007834,2022-04-06,ELEC_0199,Electronics_Components,Medium,SUP_ELEC_005,369,3917.33,52,91,True,Semiconductor_Shortage,False
PO_007835,2023-09-05,ELEC_0229,Electronics_Components,Medium,SUP_ELEC_004,15,1105.82,37,76,False,Semiconductor_Shortage,False
PO_007836,2024-03-10,ASSE_0487,Assembled_Kits,Medium,SUP_ASSY_001,41,300134.65,75,91,True,None,False
PO_007837,2023-03-04,ELEC_0216,Electronics_Components,High,SUP_ELEC_005,366,28156.93,54,84,False,Semiconductor_Shortage,False
PO_007838,2022-11-05,ELEC_0192,Electronics_Components,Medium,SUP_ELEC_005,79,5362.18,83,158,False,Semiconductor_Shortage,False
PO_007839,2022-01-26,CONS_0595,Consumables,Low,SUP_CONS_003,1507,51376.55,4,5,False,Chinese_New_Year,False
PO_007840,2024-03-26,CONS_0675,Consumables,Low,SUP_CONS_002,737,34864.5,13,14,True,None,False
PO_007841,2024-07-06,FORG_0373,Forgings,Low,SUP_FORG_001,1,719.92,44,37,False,None,False
PO_007842,2022-06-30,LIGH_0417,Lights,Medium,SUP_LIGHT_003,36,10421.66,50,45,True,None,False
PO_007843,2022-09-29,FORG_0390,Forgings,Medium,SUP_FORG_001,66,38429.76,125,117,False,None,True
PO_007844,2023-12-03,CONS_0695,Consumables,Medium,SUP_CONS_002,1510,49872.71,18,50,True,"Weather_Disruption,Semiconductor_Shortage",False
PO_007845,2022-11-14,FORG_0372,Forgings,High,SUP_FORG_001,4,3527.79,151,152,False,None,False
PO_007846,2024-08-08,ELEC_0126,Electronics_Components,Medium,SUP_ELEC_004,39,5770.56,37,26,False,None,False
PO_007847,2024-02-20,ELEC_0241,Electronics_Components,Medium,SUP_ELEC_005,161,18314.54,62,61,True,Tariff_Impact,False
PO_007848,2023-10-26,CONS_0656,Consumables,Low,SUP_CONS_002,1522,46588.13,5,16,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_007849,2022-09-15,ELEC_0242,Electronics_Components,Medium,SUP_ELEC_005,380,19498.42,56,103,True,Semiconductor_Shortage,False
PO_007850,2022-04-14,ASSE_0454,Assembled_Kits,Medium,SUP_ASSY_001,67,325790.64,86,77,True,None,False
PO_007851,2022-02-06,CAST_0319,Castings,Low,SUP_CAST_002,9,3148.4,68,86,False,Chinese_New_Year,False
PO_007852,2024-06-16,ELEC_0172,Electronics_Components,Low,SUP_ELEC_003,366,33825.46,45,48,True,None,False
PO_007853,2023-01-31,MACH_0008,Machined_Parts,Medium,SUP_MACH_004,69,24517.83,23,41,False,Semiconductor_Shortage,True
PO_007854,2024-11-03,SHEE_0076,Sheet_Metal,Low,SUP_SHEET_001,42,3363.2,8,9,True,Weather_Disruption,False
PO_007855,2022-10-08,ELEC_0214,Electronics_Components,Low,SUP_ELEC_001,16,142.96,32,61,True,Semiconductor_Shortage,True
PO_007856,2023-06-29,CABL_0290,Cables,Medium,SUP_CABLE_003,10,1207.44,52,114,True,Semiconductor_Shortage,False
PO_007857,2022-01-02,FORG_0365,Forgings,Low,SUP_FORG_002,2,1490.58,59,282,False,"Chinese_New_Year,Semiconductor_Shortage,Christmas_Shutdown",False
PO_007858,2024-05-20,CONS_0553,Consumables,Medium,SUP_CONS_004,3742,84936.26,12,11,False,None,False
PO_007859,2022-05-22,CONS_0625,Consumables,Low,SUP_CONS_002,3773,95901.21,12,24,False,Semiconductor_Shortage,False
PO_007860,2023-11-09,LIGH_0414,Lights,Low,SUP_LIGHT_003,33,1602.51,39,107,True,"Weather_Disruption,Semiconductor_Shortage",False
PO_007861,2024-08-05,ASSE_0493,Assembled_Kits,Low,SUP_ASSY_001,7,3219.68,50,48,True,None,False
PO_007862,2024-09-15,SHEE_0071,Sheet_Metal,Low,SUP_SHEET_001,5,573.5,16,15,False,None,False
PO_007863,2023-05-07,CONS_0670,Consumables,Medium,SUP_CONS_002,755,7966.2,10,25,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_007864,2022-04-02,CONS_0663,Consumables,Low,SUP_CONS_004,152,1012.63,9,8,True,None,False
PO_007865,2023-04-08,FORG_0362,Forgings,High,SUP_FORG_002,68,33606.39,138,491,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_007866,2023-05-16,SHEE_0051,Sheet_Metal,High,SUP_SHEET_003,11,4043.27,39,37,True,None,False
PO_007867,2022-08-24,CONS_0692,Consumables,Low,SUP_CONS_001,3751,43207.5,10,19,False,Semiconductor_Shortage,False
PO_007868,2024-08-14,CONS_0573,Consumables,Low,SUP_CONS_002,157,6463.13,5,6,True,None,True
PO_007869,2022-03-12,ASSE_0462,Assembled_Kits,High,SUP_ASSY_003,18,168311.97,93,130,False,Semiconductor_Shortage,True
PO_007870,2024-09-15,CONS_0655,Consumables,Low,SUP_CONS_004,1457,68188.08,11,11,False,None,False
PO_007871,2024-07-20,ASSE_0458,Assembled_Kits,Medium,SUP_ASSY_002,7,53767.19,119,99,True,None,False
PO_007872,2024-06-04,LIGH_0438,Lights,Medium,SUP_LIGHT_003,15,1923.98,37,61,True,Tariff_Impact,False
PO_007873,2023-12-21,CAST_0304,Castings,Low,SUP_CAST_002,14,5856.12,53,96,False,Christmas_Shutdown,False
PO_007874,2023-01-15,ELEC_0221,Electronics_Components,Medium,SUP_ELEC_003,16,645.41,83,414,True,"Chinese_New_Year,Weather_Disruption,Tariff_Impact,Semiconductor_Shortage",False
PO_007875,2022-07-01,MACH_0008,Machined_Parts,Medium,SUP_MACH_004,81,31191.35,23,50,False,Semiconductor_Shortage,True
PO_007876,2024-06-09,LIGH_0403,Lights,High,SUP_LIGHT_003,16,6684.13,76,117,True,Tariff_Impact,False
PO_007877,2022-11-23,ASSE_0488,Assembled_Kits,Low,SUP_ASSY_003,1,3098.1,102,224,False,"Weather_Disruption,Semiconductor_Shortage,Thanksgiving_Week",False
PO_007878,2024-09-06,CONS_0534,Consumables,High,SUP_CONS_004,368,12793.34,21,22,False,None,False
PO_007879,2024-06-08,CONS_0697,Consumables,Low,SUP_CONS_002,739,16927.88,11,10,False,None,False
PO_007880,2024-11-18,LIGH_0419,Lights,Medium,SUP_LIGHT_002,2,915.36,32,37,False,Thanksgiving_Week,False
PO_007881,2024-07-19,LIGH_0418,Lights,Low,SUP_LIGHT_002,37,4819.37,27,33,True,None,False
PO_007882,2022-01-24,ASSE_0451,Assembled_Kits,Low,SUP_ASSY_001,42,20929.03,68,159,True,Semiconductor_Shortage,False
PO_007883,2024-11-07,ELEC_0198,Electronics_Components,High,SUP_ELEC_005,74,11284.16,48,61,False,None,False
PO_007884,2022-03-23,ELEC_0246,Electronics_Components,Medium,SUP_ELEC_004,167,18559.05,53,80,True,Semiconductor_Shortage,False
PO_007885,2023-10-19,ASSE_0497,Assembled_Kits,Medium,SUP_ASSY_002,34,74913.91,88,126,False,Semiconductor_Shortage,False
PO_007886,2024-01-01,ELEC_0138,Electronics_Components,Medium,SUP_ELEC_001,16,890.21,55,85,False,Weather_Disruption,False
PO_007887,2022-12-21,CABL_0258,Cables,Low,SUP_CABLE_001,8,197.1,19,86,False,"Semiconductor_Shortage,Christmas_Shutdown",False
PO_007888,2023-12-07,CONS_0673,Consumables,Medium,SUP_CONS_004,143,6967.39,14,32,True,"Weather_Disruption,Semiconductor_Shortage",False
PO_007889,2022-12-11,FORG_0377,Forgings,Low,SUP_FORG_002,67,58605.8,56,110,False,Semiconductor_Shortage,False
PO_007890,2024-10-01,CONS_0573,Consumables,Low,SUP_CONS_002,145,6136.61,5,5,False,None,True
PO_007891,2022-06-27,ELEC_0106,Electronics_Components,Low,SUP_ELEC_002,43,104.25,33,35,False,None,False
PO_007892,2023-09-10,CONS_0513,Consumables,Low,SUP_CONS_002,3693,162199.64,13,11,True,None,False
